TypeId,TypeDesc,TransDesc1,MCC,MCC_Description,Extra_Retailer_Field,Extra_Retailer_Field_2,logo,retailer_id,
0,Purchase,GALAXY AUTO SER,5521,Auto,Galaxy Auto Service,,NULL,83738,
0,Purchase,KFC G135764,5814,Food and Drink,Kentucky Fried Chicken,,NULL,83740,
0,Purchase,GIHPP PARKING,7523,Auto,GIHPP Parking,,NULL,83742,
0,Purchase,blatng.com,7273,Other,blatng.com,,NULL,83744,
0,Purchase,MYERS DRIVE IN,5812,Food and Drink,Myers Drive-In,,NULL,83745,
0,Purchase,LINCOLN AVE THR,5931,Retail,Bibles for Missions Thrift Center,,NULL,83746,
0,Purchase,TST* D-VILLE DI,5812,Food and Drink,D-Ville Diner,,NULL,83747,
0,Purchase,EMILY S NAILS,7230,Personal Care,Emily Nails,,NULL,83748,
0,Purchase,CLICKYDRAFT.COM,5045,Technology Store,clickydraft.com,,NULL,83749,
0,Purchase,Jackpocket I 76,7801,Lottery and Gaming,Jackpocket,,NULL,83750,
0,Purchase,WESTERN INN,7011,Travel,Western Inn,,NULL,83751,
0,Purchase,TCBY #03,5814,Food and Drink,TCBY,,NULL,83752,
0,Purchase,Winterhawk Ente,7542,Auto,Winterhawk Enterprises,,NULL,83755,
0,Purchase,BRUSHFIRE BBQ 2,5812,Food and Drink,Brushfire BBQ,,NULL,83757,
0,Purchase,MURPHY7422ATWAL,5541,Fuel,Murphy USA,,NULL,83758,
0,Purchase,GIHPP - TICKET,7996,Entertainment and Recreation,Galveston Island Historic Pleasure Pier,,NULL,83759,
0,Purchase,MCDONALD'S M663,5814,Food and Drink,McDonalds,,NULL,83762,
0,Purchase,TODD'S BIG STAR,5411,Grocery and Food Stores,Todd's Big Star,,NULL,83763,
0,Purchase,KROGER CO 365,5411,Grocery and Food Stores,Kroger,,NULL,83765,
0,Purchase,JK FOOD MART,5541,Fuel,JK Food Mart,,NULL,83766,
0,Purchase,TOWNSEND IGA,5411,Grocery and Food Stores,Townsend IGA,,NULL,83770,
0,Purchase,EZ FOOD MART IN,5541,Fuel,EZ Food Mart,,NULL,83771,
0,Purchase,AUSTIN FOODS DB,5921,Food and Drink,Austin Foods,,NULL,83773,
0,Purchase,FOOD PLAZA 1,5541,Fuel,Food Plaza,,NULL,83776,
59,Purchase,Peoples/Speedpa,4900,Utilities,SpeedPay,,NULL,83778,
0,Purchase,MURPHY7735ATWAL,5541,Fuel,Murphy USA,,NULL,83779,
0,Purchase,MARSHALLS 2789,5651,Apparel,Marshalls,,NULL,83780,
0,Purchase,WINDMILL  2931,5921,Food and Drink,Windmill Beverages,,NULL,83784,
1,Purchase,Jr Mall,6011,Financial Services,Junior Mall Grocers,,NULL,83785,
0,Purchase,WOLF RIVER BRIS,5812,Food and Drink,Wolf River Brisket,,NULL,83786,
0,Purchase,GINKGO LIQUOR A,5921,Food and Drink,Ginkgo Liquor and Wine,,NULL,83788,
0,Purchase,THE DANDE LION,5999,Retail,The Dande Lion,,NULL,83789,
0,Purchase,TORTUGAS #511,5812,Food and Drink,Tortugas,,NULL,83790,
0,Purchase,UBERPRINTS INC,5699,Apparel,Uberprints,,NULL,83791,
1,Purchase,1st Community,6011,Financial Services,1st Community Bank,,NULL,83793,
0,Purchase,CAFE BUFFALO WI,5812,Food and Drink,Cafe Buffalo Wing,,NULL,83795,
0,Purchase,QUINCY KELLY JR,5411,Grocery and Food Stores,Kelly's Jr.,,NULL,83796,
0,Purchase,JJ FISH AND CHI,5812,Food and Drink,JJ Fish and Chicken,,NULL,83798,
0,Purchase,WHATABURGER#5,5814,Food and Drink,Whataburger,,NULL,83800,
0,Purchase,A THRU Z TOOL,7394,Household,A Thru Z Rental Inc.,,NULL,83802,
0,Purchase,LUCKY 7 DISCOUN,5541,Fuel,Lucky Seven Discount,,NULL,83803,
0,Purchase,WA QUALITY CAR,7542,Auto,Quality Car Wash,,NULL,83804,
0,Purchase,TST* ARCADE RES,5812,Food and Drink,The Arcade Restaurant,,NULL,83805,
0,Purchase,Upwork -3199834,7399,Services,Upwork,,NULL,83806,
0,Purchase,MCM-IO 800-265-,8931,Financial Services,Midland Credit Management,,NULL,83809,
0,Purchase,SURPLUSAMMO.COM,5941,Sporting Goods and Apparel,surplusammo.com,,NULL,83811,
0,Purchase,THE POPCORN JUN,5441,Grocery and Food Stores,The Popcorn Jungle,,NULL,83813,
0,Purchase,Upwork -3199766,7399,Services,Upwork,,NULL,83814,
0,Purchase,JERSEY MIKES 42,5814,Food and Drink,Jersey Mikes,,NULL,83815,
0,Purchase,MAIN STREET PUB,5812,Food and Drink,Main Street Pub,,NULL,83816,
0,Purchase,Neutron Holding,4789,Transportation,Neutron Holdings,,NULL,83817,
0,Purchase,Airport subway,5814,Food and Drink,Subway,,NULL,83819,
0,Purchase,EXPRESS CHICKEN,5814,Food and Drink,Express Chicken,,NULL,83820,
0,Purchase,BIG APPLE FOOD,5499,Grocery and Food Stores,Big Apple Food,,NULL,83824,
0,Purchase,RED NAILS,7230,Personal Care,Red Nails,,NULL,83825,
0,Purchase,ATLANTIC BROADB,4899,Telecommunication Services,Atlantic Broadband,,NULL,83826,
0,Purchase,ARAMARK ALBANY,5814,Food and Drink,Aramark Jobs,,NULL,83827,
0,Purchase,VIOC 030054,7538,Auto,Valvoline,,NULL,83833,
0,Purchase,LAS PALAPAS - B,5812,Food and Drink,Las Palapas,,NULL,83834,
0,Purchase,SKATE COUNTRY -,7999,Entertainment and Recreation,Skate Country,,NULL,83837,
0,Purchase,LJS #31150,5814,Food and Drink,Long John Silvers,,NULL,83839,
0,Purchase,CHECKS BBQ AND,5812,Food and Drink,Checks BBQ & Blues,,NULL,83841,
0,Purchase,KFC E330011,5814,Food and Drink,Kentucky Fried Chicken,,NULL,83842,
0,Purchase,SORRENTOS WEST,5812,Food and Drink,Sorrento's West,,NULL,83847,
0,Purchase,TST* SOCIAL HOU,5812,Food and Drink,Social House,,NULL,83852,
1,Purchase,DJ S DISCOUNT,6011,Financial Services,DJs Discount,,NULL,83854,
0,Purchase,KOKOS UPTOWN CA,5812,Food and Drink,Koko's Cafe Uptown,,NULL,83856,
0,Purchase,MMART PAW 11014,5933,Other,Money Mart Pawn & Jewelry 26,,NULL,83857,
0,Purchase,K BEAUTY WAREHO,5698,Apparel,K Beauty Warehouse,,NULL,83858,
0,Purchase,Barnes an 3195,5942,Retail,Barnes & Noble,,NULL,83861,
1,Purchase,DRUID FOOD M-K8,6011,Financial Services,Druid Food,,NULL,83862,
0,Purchase,FRONTIER TRAVEL,5541,Fuel,Frontier Travel,,NULL,83878,
0,Purchase,WILEY`S FOOD ST,5541,Fuel,Wiley's Food Store,,NULL,83879,
0,Purchase,kallyer,5691,Apparel,Kallyer,,NULL,83880,
0,Purchase,MOULTRIE PACKAG,5921,Food and Drink,Moultrie Package Store,,NULL,83881,
1,Purchase,BDH,6011,Financial Services,BDH,,NULL,83883,
0,Purchase,UNIONCITYELEC/P,4900,Utilities,Union City Electric System,,NULL,83884,
0,Purchase,VAPOR PLANET LL,5993,Other,Vapor Planet,,NULL,83885,
0,Purchase,KCS LIQUOR,5921,Food and Drink,KCs Liquor,,NULL,83887,
0,Purchase,ESSENTIAL PRODU,5499,Grocery and Food Stores,Essential Products,,NULL,83888,
0,Purchase,TIKILIVE,4899,Telecommunication Services,TikiLIVE,,NULL,83889,
0,Purchase,HLU*HULU 175060,4899,Telecommunication Services,Hulu,,NULL,83890,
0,Purchase,SOUTH TROY DELI,5499,Grocery and Food Stores,South Troy Deli,,NULL,83893,
0,Purchase,LAKESIDE A   W,5814,Food and Drink,Lexington Lakeside A&W,,NULL,83894,
0,Purchase,ADVANCEDONLINE,5111,Equipment and Materials,Advanced-Online,,NULL,83895,
0,Purchase,ARMTHEANIMA,5621,Apparel,Arm the Animals,,NULL,83896,
0,Purchase,SERGEANT POPPER,5441,Grocery and Food Stores,Sergeant Poppers,,NULL,83897,
0,Purchase,FRK TWNSHP SNTR,4900,Utilities,Forks Township,,NULL,83898,
0,Purchase,TIME WISE # 801,5541,Fuel,Time Wise,,NULL,83899,
0,Purchase,SAMP BIDI LLC,5993,Other,Samp Bidi,,NULL,83900,
0,Purchase,ESSENTIALPRODUC,5968,Subscriptions,Essential Products,,NULL,83901,
0,Purchase,SP * WE BALL SP,5734,Technology Store,SPCA,,NULL,83902,
0,Purchase,NOLANS AQUARIUM,5999,Retail,Nolan's Aquarium Superstore,,NULL,83905,
0,Purchase,NADIA BEA 2901,5977,Personal Care,Nadia Beauty,,NULL,83906,
0,Purchase,CLUB TAN  625 W,7298,Personal Care,Club Tan,,NULL,83907,
0,Purchase,INGLEWOOD CARRO,5541,Fuel,Inglewood Carroll Fuel,,NULL,83908,
0,Purchase,JETZ SERVICE CO,7211,Services,Jetz Service Company,,NULL,83911,
0,Purchase,5 STAR AUTO WAS,7542,Auto,5 Star Auto Wash,,NULL,83912,
0,Purchase,WWW.JUSTSPORT-C,5941,Sporting Goods and Apparel,justsport-group.com,,NULL,83918,
0,Purchase,LA PAZ RESTAURA,5812,Food and Drink,La Paz Restaurant,,NULL,83922,
0,Purchase,SKULLSOCIETY,5691,Apparel,Skull Society,,NULL,83923,
0,Purchase,KEN`S BBQ 2,5812,Food and Drink,Ken's BBQ,,NULL,83924,
0,Purchase,HENRY'S BAR AND,5812,Food and Drink,Henry's Bar and Grill,,NULL,83926,
0,Purchase,T.H. ROGERS LUM,5251,Equipment and Materials,TH Rogers Lumber Co. Neosho,,NULL,83933,
0,Purchase,MoonPay 6786,6051,Financial Services,MoonPay,,NULL,83936,
0,Purchase,K & P MUFFLERS,7538,Auto,KP mufflers LLC,,NULL,83937,
0,Purchase,KWIK SHOP STORE,5541,Fuel,Kwik Shop,,NULL,83941,
59,Purchase,PYL*SUSTAINABLE,6513,Other,Euclid Management,,NULL,83943,
0,Purchase,CAPTAIN SEAFOOD,5814,Food and Drink,Captain Seafood and Chicken,,NULL,83946,
0,Purchase,NEW HANOVER FOO,8011,Healthcare,New Hanover Foot & Ankle Center,,NULL,83949,
0,Purchase,FIRSTDIGITAL844,6012,Financial Services,First Digital,,NULL,83952,
0,Purchase,LEWISVILLE CHIR,8041,Healthcare,Lewisville Chiropractic,,NULL,83953,
0,Purchase,HOTELSCOM920162,4722,Travel,Hotels.com,,NULL,83954,
0,Purchase,KWIK TRIP 965,5541,Fuel,Kwik Trip,,NULL,83955,
1,Purchase,EVANS KWIK S-K2,6011,Financial Services,Kwik Stop,,NULL,83956,
0,Purchase,KFC D241020,5814,Food and Drink,Kentucky Fried Chicken,,NULL,83960,
0,Purchase,GAS-N-GO,5541,Fuel,Gas N Go,,NULL,83961,
0,Purchase,KFC D121008,5814,Food and Drink,Kentucky Fried Chicken,,NULL,83963,
0,Purchase,CUMBERLAND KING,7011,Travel,Cumberland Kings Bay Lodges,,NULL,83965,
0,Purchase,AMAC,7399,Services,Association of Mature American Citizens,,NULL,83966,
0,Purchase,KUM & GO #464,5541,Fuel,Kum and Go,,NULL,83970,
0,Purchase,TOBACCO O TOBAC,5499,Grocery and Food Stores,Tobacco Oud,,NULL,83972,
0,Purchase,NOTARIZE,7372,Services,notarize.com,,NULL,83973,
0,Purchase,STOP N SHOP CIT,5541,Fuel,Stop N Shop,,NULL,83974,
0,Purchase,WACO VALERO,5541,Fuel,Valero,,NULL,83976,
0,Purchase,MAG,5814,Food and Drink,thehomemag.com,,NULL,83987,
0,Purchase,TAN PHYSICS,5977,Personal Care,Tan Physics,,NULL,83988,
1,Purchase,GRAND DELI #-47,6011,Financial Services,Grand Deli,,NULL,83993,
1,Purchase,GRAND STREET-25,6011,Financial Services,Grand Deli,,NULL,83994,
0,Purchase,EIGHT3FIVEINC,5311,Retail,Eight3Five INC,,NULL,83995,
0,Purchase,MURPHY7744ATWAL,5541,Fuel,Murphy USA,,NULL,83997,
0,Purchase,DOWNTOWN FAST S,5541,Fuel,Downtown Fast Stop,,NULL,83998,
1,Purchase,121 FINANCIAL,6011,Financial Services,121 Financial,,NULL,83999,
0,Purchase,KROGER #5788,5411,Grocery and Food Stores,Kroger,,NULL,84000,
0,Purchase,ARAMARK GATOR D,5814,Food and Drink,Gator Dining Services,,NULL,84001,
0,Purchase,FRYS #7137,5541,Fuel,Frys Food & Drug,,NULL,84003,
0,Purchase,METRO JEWELERS,5944,Other,Metro Jewlers,,NULL,84004,
0,Purchase,B & G CONLEYS Q,5541,Fuel,Conleys Quick Stop,,NULL,84008,
0,Purchase,Center Hi Cente,5251,Equipment and Materials,Central Counties Services,,NULL,84009,
0,Purchase,LOWE'S #414,5200,Household,Lowes,,NULL,84010,
0,Purchase,QUIGLEY S MARKE,5541,Fuel,QUIGLEYS MARKET,,NULL,84026,
0,Purchase,FLAMINGO HOTEL,3793,The Flamingo Hotel,Flamingo Hotel,,NULL,84028,
0,Purchase,AKAL TRAVEL CEN,5541,Fuel,Akal Travel Center,,NULL,84029,
0,Purchase,REGAL CAR SALES,7399,Services,Regal Car Sales,,NULL,84030,
0,Purchase,SIMPLEX-PAYBIS,6051,Financial Services,Simplex,,NULL,84032,
0,Purchase,MEIJER 288,5411,Grocery and Food Stores,Meijer,,NULL,84037,
1,Purchase,MITTS FOOD S-N0,6011,Financial Services,Mitts Food,,NULL,84039,
0,Purchase,PAPA JOHN'S 505,5814,Food and Drink,Papa Johns,,NULL,84042,
0,Purchase,HAMPR,5734,Technology Store,hampr,,NULL,84046,
0,Purchase,EL JARRITO MEXI,5812,Food and Drink,El Jarrito,,NULL,84049,
0,Purchase,1311PEPSIVEN914,5814,Food and Drink,Pepsi Vending,,NULL,84052,
0,Purchase,MEIJER 158,5411,Grocery and Food Stores,Meijer,,NULL,84055,
0,Purchase,KROGER #903,5411,Grocery and Food Stores,Kroger,,NULL,84056,
0,Purchase,KROGER #688,5411,Grocery and Food Stores,Kroger,,NULL,84057,
0,Purchase,GODADDY.COM,4816,Subscriptions,godaddy.com,,NULL,84058,
0,Purchase,CHEESECAKE 0077,5812,Food and Drink,Cheesecake Factory,,NULL,84059,
0,Purchase,LEWIS COUNTRY S,5541,Fuel,Lewis Country Store,,NULL,84060,
0,Purchase,VOYAGER THREADS,5999,Retail,Voyager Threads,,NULL,84063,
0,Purchase,LOVES COUNTRY 0,5542,Fuel,Loves Travel Stop,,NULL,84064,
0,Purchase,UBER EATS HELP.,5812,Food and Drink,Uber Eats,,NULL,84065,
0,Purchase,RELAX INN MOTEL,3565,Travel,Relax Inn Motel,,NULL,84066,
0,Purchase,EL LEONCITO,5812,Food and Drink,El LEoncito,,NULL,84067,
0,Purchase,KWIK TRIP  7180,5541,Fuel,Kwik Trip,,NULL,84069,
0,Purchase,NEW HANOVER CO,5921,Food and Drink,New Hanover County ABC,,NULL,84070,
0,Purchase,DUNBROOK,5541,Fuel,Dunbrook LTD,,NULL,84071,
0,Purchase,DOCTALKGO,8011,Healthcare,doctalkgo,,NULL,84072,
0,Purchase,AL THOMPSON BUI,5211,Equipment and Materials,A.L. Thompson Builders Supply,,NULL,84074,
0,Purchase,SYRUP CITY TIRE,7538,Auto,Syrup City Tire,,NULL,84076,
0,Purchase,WOK 'N ROLL,5812,Food and Drink,Wok N Roll,,NULL,84077,
0,Purchase,COASTAL COMMUNI,8099,Healthcare,Coastal Community Behavioral Health,,NULL,84079,
0,Purchase,DUBAY ENTERPRIS,5942,Retail,Dubay Enterprises,,NULL,84080,
20,Purchase,RVCA.com,5691,Apparel,rvca.com,,NULL,84081,
0,Purchase,Vera Bradley Sa,5631,Apparel,Vera Bradley,,NULL,84082,
0,Purchase,MoonPay 3673,6051,Financial Services,Moon Pay,,NULL,84084,
0,Purchase,SHOTGLASS GUNS,5941,Sporting Goods and Apparel,Shotglass Guns,,NULL,84085,
0,Purchase,CREDENCE-AT&T W,8099,Healthcare,AT&T,,NULL,84086,
0,Purchase,IN-HOME CHI ME0,5732,Technology Store,Best Buy,,NULL,84089,
0,Purchase,OFF BROAD OFF B,5661,Apparel,Off Broadway Shoes,,NULL,84090,
0,Purchase,ARAMARK UF RU P,5814,Food and Drink,Aramark,,NULL,84093,
0,Purchase,MURPHY7591ATWAL,5541,Fuel,Murphy USA,,NULL,84094,
0,Purchase,WARD FUEL 4838,5541,Fuel,Ward Fuel Mart,,NULL,84095,
0,Purchase,MCDONALD'S M237,5814,Food and Drink,McDonalds,,NULL,84098,
0,Purchase,PORTICO RESTAUR,5812,Food and Drink,Portico,,NULL,84102,
0,Purchase,Star Stable 6EO,5816,Lottery and Gaming,Star Stable,,NULL,84103,
0,Purchase,MARSHALLS #395,5651,Apparel,Marshalls,,NULL,84105,
0,Purchase,7-11 25240 RICH,5499,Grocery and Food Stores,7-Eleven,,NULL,84107,
0,Purchase,SYRUP CIT 290 U,7538,Auto,Syrup City Tire,,NULL,84111,
0,Purchase,RON S SMOKE SHO,5541,Fuel,Rons Smoke Shop,,NULL,84112,
59,Purchase,Georgia Natural,4900,Utilities,Georgia Natural,,NULL,84113,
0,Purchase,CAMC MEMORIAL C,5812,Food and Drink,CAMC Memorial Hospital,,NULL,84116,
0,Purchase,MCDONALD'S F436,5814,Food and Drink,McDonalds,,NULL,84118,
0,Purchase,WIND CREE 303 P,4829,Financial Services,Wind Creek Atmore,,NULL,84119,
0,Purchase,GROUCHO'S DELI,5812,Food and Drink,Groucho's Deli,,NULL,84120,
0,Purchase,DELTA STATE UNI,8220,Colleges Universities and Schools,Delta State University,,NULL,84124,
0,Purchase,STAUER,5944,Other,Stauer,,NULL,84125,
0,Purchase,AUTOMOTIVE PART,5533,Auto,Automotive Parts & Equipment,,NULL,84126,
0,Purchase,Brown Rice 888,5812,Food and Drink,Ricebox,,NULL,84127,
0,Purchase,PARCHMENT-UNIV,7372,Services,Parchment,,NULL,84128,
0,Purchase,LAS BRISAS LLC,5812,Food and Drink,Las Brisas,,NULL,84129,
0,Purchase,TACO TIME KENT,5814,Food and Drink,Taco Time,,NULL,84132,
0,Purchase,LIQUOR 4 LESS,5921,Food and Drink,Liquor 4 Less,,NULL,84133,
0,Purchase,AMERICAN WATER,4900,Utilities,American Water Works,,NULL,84134,
0,Purchase,SULPHUR SPRINGS,5812,Food and Drink,Sulpher Springs,,NULL,84135,
0,Purchase,SHENANINGANS,5812,Food and Drink,Shenaningans,,NULL,84139,
0,Purchase,PIEDMONT FAMILY,5912,Healthcare,Piedmont Family Pharmacy,,NULL,84140,
0,Purchase,POWERFLEXUSA.CO,5533,Auto,powerflexusa.com,,NULL,84143,
0,Purchase,MICHIE WATER SY,9399,Legal and Government,Michie Water System,,NULL,84146,
0,Purchase,LA BAMBA MEXICA,5812,Food and Drink,La Bamba Mexican Restaurant,,NULL,84147,
0,Purchase,H&M0567,5651,Apparel,H&M,,NULL,84150,
0,Purchase,JEFFERSON FOOD,5541,Fuel,Jefferson Food Market,,NULL,84152,
0,Purchase,EASTERN WOK,5812,Food and Drink,Eastern Wok,,NULL,84155,
0,Purchase,ROCK HILL DINER,5812,Food and Drink,Rock Hill Diner,,NULL,84158,
0,Purchase,GRANDY'S 5307,5814,Food and Drink,Grandy's,,NULL,84160,
0,Purchase,CITY OF CAIRO,4900,Utilities,City of Cairo,,NULL,84161,
0,Purchase,KUM & GO #401,5541,Fuel,Kum and Go,,NULL,84162,
0,Purchase,CAL TORTILLA MA,5814,Food and Drink,California Tortilla,,NULL,84163,
0,Purchase,ORGANICHEALTYOI,5968,Subscriptions,New Leaf Naturals,,NULL,84164,
26,Purchase,MGI*JENNIFER LI,6536,Financial Services,Visa Direct,,NULL,84168,
0,Purchase,MANANA,5541,Fuel,Manana Gardens Apafrtments,,NULL,84169,
0,Purchase,KROGER #409,5411,Grocery and Food Stores,Kroger,,NULL,84175,
0,Purchase,SCOTTS CAR CENT,6051,Financial Services,Scott's Car Center,,NULL,84178,
0,Purchase,THEODORE GAS ST,5541,Fuel,Theodore Gas Station,,NULL,84181,
0,Purchase,MONDOGEAR.COM,5691,Apparel,mondogear.com,,NULL,84183,
0,Purchase,Happy Shoppers,5541,Fuel,Happy Shoppers,,NULL,84185,
0,Purchase,SPECIAL EVENT C,5812,Food and Drink,Central Florida Infusion Nurses Society,,NULL,84187,
0,Purchase,LIQUOR & WINE 4,5921,Food and Drink,Liquor & Wine 4 Less,,NULL,84188,
0,Purchase,OLD NAVY US 153,5651,Apparel,Old Navy,,NULL,84191,
0,Purchase,MURPHY5670ATWAL,5541,Fuel,Murphy USA,,NULL,84192,
0,Purchase,PUERTO NUEVO ME,5812,Food and Drink,Puerto Nuevo Mexican,,NULL,84193,
0,Purchase,Town of Fulton,9399,Legal and Government,Town of Fulton,,NULL,84194,
0,Purchase,LA INDIA AZTECA,5462,Grocery and Food Stores,La India Azteca,,NULL,84206,
0,Purchase,701 EXPRESS,5411,Grocery and Food Stores,701 Express,,NULL,84211,
1,Purchase,1615 CHEROKEE,6011,Financial Services,People's Bank of Seneca,,NULL,84213,
0,Purchase,SHOPPERS FOOD W,5411,Grocery and Food Stores,Shoppers,,NULL,84215,
0,Purchase,REFUEL 19,5541,Fuel,Refuel 19,,NULL,84216,
0,Purchase,EAST FOOD MART,5541,Fuel,East Food Mart,,NULL,84217,
0,Purchase,JP CORPORATION,5541,Fuel,Sons Grocery,,NULL,84219,
0,Purchase,BSDV- Boo BSDV-,5947,Other,uscortec.com,,NULL,84220,
1,Purchase,ZELMOS UPTOW-30,6011,Financial Services,Zelmo's Zip In,,NULL,84228,
0,Purchase,MEDICAL PRODUCT,7399,Services,Medical Equipment and Supplies,,NULL,84230,
0,Purchase,WCH PARKING MAI,8062,Healthcare,WCH Parking,,NULL,84235,
0,Purchase,YOTTA GAMES - y,5816,Lottery and Gaming,Yotta Games,,NULL,84238,
0,Purchase,KILGORE EXPRESS,5912,Healthcare,Kilgore Express,,NULL,84242,
0,Purchase,HOOVER MAIL CEN,7399,Services,Hoover Mall Center,,NULL,84244,
0,Purchase,A AND W AUTO RE,5532,Auto,A and W Auto Repair,,NULL,84245,
0,Purchase,Hickory Hillz B,5812,Food and Drink,Hickory Hills BBQ,,NULL,84247,
0,Purchase,WEST TIRE AND A,7538,Auto,West Tire and Auto,,NULL,84248,
0,Purchase,EVANS STORE,5541,Fuel,Evans Store,,NULL,84249,
0,Purchase,Jim Bobs Chicke,5814,Food and Drink,Jim Bobs Chicken,,NULL,84250,
0,Purchase,CIN BELL ELEC P,4899,Telecommunication Services,Bell Electric,,NULL,84251,
1,Purchase,PAYUSH INC  -K2,6011,Financial Services,Payush,,NULL,84252,
0,Purchase,SP * YOUTOOZ,5734,Technology Store,Shopify Merchant,YouTooz,NULL,84253,
0,Purchase,267 ELBRIDGE FA,5541,Fuel,Hudson News,,NULL,84264,
0,Purchase,SHOPIFY* 862398,7372,Services,Shopify Merchant,,NULL,84265,
0,Purchase,OF,5967,Telecommunication Services,Only Fans,,NULL,84268,
0,Purchase,CHINESE RESTAUR,5812,Food and Drink,Chinese Restaurant,,NULL,84272,
9,Purchase,KROGER #619,5411,Grocery and Food Stores,Kroger,,NULL,84279,
0,Purchase,SONNY'S BBQ #20,5812,Food and Drink,Sonnys BBQ,,NULL,84280,
0,Purchase,MINIT MART #069,5541,Fuel,Minit Mart,,NULL,84284,
0,Purchase,OF* GIANASNOW,5815,Subscriptions,Only Fans,,NULL,84285,
0,Purchase,GPS*65B JUDICIA,9211,Legal and Government,govpaynet.com,,NULL,84292,
0,Purchase,FOREST PARK FOO,5541,Fuel,Exxon Gas Station,,NULL,84294,
0,Purchase,SUPERNOVA,5993,Other,Supernova Tobacco & Vape,,NULL,84295,
0,Purchase,EL PATO MEXICAN,5814,Food and Drink,El Pato Mexican Food,,NULL,84298,
0,Purchase,BELL AND BATES,5251,Equipment and Materials,Bell and Bates,,NULL,84299,
0,Purchase,MEIJER 188,5411,Grocery and Food Stores,Meijer,,NULL,84303,
0,Purchase,MEIJER 311,5411,Grocery and Food Stores,Meijer,,NULL,84306,
1,Purchase,SPEEDWAY    -47,6011,Financial Services,Speedway,,NULL,84308,
0,Purchase,SAS FCTRY SHOE,5661,Apparel,SAS Shoes,,NULL,84312,
0,Purchase,KROGER #894,5411,Grocery and Food Stores,Kroger,,NULL,84315,
0,Purchase,GOALSHOPPER,5965,Retail,Goal Shopper,,NULL,84316,
0,Purchase,CATCH 22,5399,Other,Catch 22,,NULL,84317,
0,Purchase,THE CLUBHOUSE S,5812,Food and Drink,theclubhouseallsports.com,,NULL,84318,
0,Purchase,CARMELA'S PIZZA,5812,Food and Drink,Carmela's Pizza,,NULL,84319,
0,Purchase,TONYA'S BIG CAT,5541,Fuel,Tonya's Big Cat Corner Store,,NULL,84320,
1,Purchase,Quick Buy 51,6011,Financial Services,Quick Buy 51,,NULL,84321,
26,Purchase,MGI*LISA EDWARD,6536,Financial Services,Visa Direct,,NULL,84327,
0,Purchase,JAKES VAPES LLC,5999,Retail,Jakes Vapes,,NULL,84328,
0,Purchase,MAPCO 1018,5541,Fuel,Mapco,,NULL,84329,
0,Purchase,VICENTES  689 M,5411,Grocery and Food Stores,Vicente's Supermarket,,NULL,84330,
0,Purchase,AAFES DAVIS MON,6012,Financial Services,AAFES,,NULL,84331,
0,Purchase,SUNSHINE #230,5541,Fuel,Sunshine Food,,NULL,84334,
0,Purchase,KOHLS 134 921 S,5311,Retail,Kohls,,NULL,84336,
0,Purchase,TORTACO MEXICAN,5812,Food and Drink,Tortaco Mexican,,NULL,84345,
0,Purchase,MoonPay 9149,6051,Financial Services,Moon Pay,,NULL,84347,
0,Purchase,dhgate.com,5399,Other,DHGATE.COM,,NULL,84348,
0,Purchase,thgdas.com,7273,Other,thgdas.com,,NULL,84349,
0,Purchase,COWTOWN TEXAS B,5812,Food and Drink,Cowtown Texas BBQ,,NULL,84352,
0,Purchase,BROWN DERBY BAR,5812,Food and Drink,Brown Derby Bar & Grill,,NULL,84353,
0,Purchase,THE SCORE RESTA,5812,Food and Drink,The Score Restaurant,,NULL,84354,
0,Purchase,IHOP #1907,5812,Food and Drink,IHOP,,NULL,84358,
0,Purchase,FOWLER AUTO SAL,6051,Financial Services,Fowler Auto Sales,,NULL,84359,
0,Purchase,MoonPay 9318,6051,Financial Services,Moon Pay,,NULL,84365,
0,Purchase,BIG CHEESE PIZZ,5812,Food and Drink,Big Cheese Pizza,,NULL,84367,
0,Purchase,AIP*HRXVVSF.COM,5691,Apparel,AIP,,NULL,84372,
0,Purchase,BDBPAYS.COM,5967,Telecommunication Services,bdbpays.com,,NULL,84373,
0,Purchase,FTP*BUYU33S,5948,Other,FTP Hosting,,NULL,84374,
0,Purchase,THE ARENA,7922,Entertainment and Recreation,The Corbin Arena,,NULL,84375,
0,Purchase,ASTROMATIC CAR,7542,Auto,Astromatic Car Wash,,NULL,84376,
0,Purchase,BASIL RESTAURAN,5812,Food and Drink,Basil Restaurant,,NULL,84378,
0,Purchase,NHGKVE.COM,7273,Other,nhgkve.com,,NULL,84379,
0,Purchase,NY JOES ITALIAN,5812,Food and Drink,NY Joes,,NULL,84382,
0,Purchase,ROSES EXPRSS ST,5651,Apparel,Roses Express Store,,NULL,84383,
0,Purchase,SP * DARK PARLO,5734,Technology Store,Dark Parlor,,NULL,84384,
0,Purchase,ANGELS NAIL SAL,7230,Personal Care,Angels Nail Salon,,NULL,84385,
0,Purchase,KFC L940015,5814,Food and Drink,Kentucky Fried Chicken,,NULL,84386,
1,Purchase,Jet Pep 419,6011,Financial Services,Jet Prep,,NULL,84387,
0,Purchase,HOUSE OF GLASS,5993,Other,House of Glass,,NULL,84388,
0,Purchase,MCDONALD'S F814,5814,Food and Drink,McDonalds,,NULL,84391,
0,Purchase,PIZZANOS PIZZA,5812,Food and Drink,Pizzanos Pizza,,NULL,84395,
0,Purchase,ROBINSON & SONS,5541,Fuel,Robinson and Sons,,NULL,84396,
